event_id,season,week,rule_mode,elim_count,hard_hit_set,hard_hit_all_in_bottomk,hard_hit_k1_exact,hard_stage1_hit_bottom2,hard_stage2_hit_pred,use_two_stage,ppc_p_mean,ppc_p_q025,ppc_p_q975,ppc_logp_mean,ppc_logp_q025,ppc_logp_q975,pi_hdi_width_mean,pi_hdi_width_median,pi_sd_mean,pi_sd_median,pi_mean_max,pi_mean_min
22-4,22,4,percent,1,0,0,0.0,,,0,0.1011261299558708,0.0835259579133168,0.1068790276769683,-2.2931870601248514,-2.482597825929143,-2.236057666714971,0.31289668346208244,0.3112380869472876,0.12619101211274347,0.12687533202008724,0.107946797913707,0.0913133601275863
22-5,22,5,percent,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.34481325140282204,0.3442445117248927,0.1347770714459894,0.1360571952140922,0.1174526385112612,0.1047974823031609
22-6,22,6,percent,1,1,1,1.0,,,0,0.1128329346862313,0.0919884596946542,0.1201586912089205,-2.18400957731169,-2.386092148806804,-2.118941983130382,0.34416159007334857,0.3406786269167633,0.13637220446157297,0.1391724253925112,0.1183896769550404,0.1013199167040099
22-7,22,7,percent,2,0,0,,,,0,0.0363380360722744,0.02698430579877,0.0414269402851228,-3.320254861611126,-3.612499850485175,-3.183823878276878,0.39123461885161986,0.4069405384131365,0.1474408186111114,0.15124719833207279,0.1360815730831126,0.111245188012413
22-8,22,8,percent,1,0,0,0.0,,,0,0.1671174694874392,0.1289772075746526,0.182068707709541,-1.7928527177686198,-2.0481197566662117,-1.7033711488217704,0.5129820829466435,0.5200281203712916,0.17766722301333518,0.17951408597495672,0.1762863476265595,0.1492710861303806
22-9,22,9,percent,2,1,1,,,,0,0.1019293275052734,0.0709783956267885,0.1254746340092929,-2.2937553998919,-2.6453797375985206,-2.0756516684826707,0.5972877989002858,0.6211642761619443,0.1983363459903556,0.2041787863475209,0.2119828499822892,0.1840677190609745
22-10,22,10,percent,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.8309058287707201,0.8308024043699681,0.256073378788743,0.2559676048913376,0.334954351778583,0.3317371784721658
23-1,23,1,percent,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.2373300814773128,0.235830516928768,0.1054182991597459,0.1049925424484366,0.0810772309527677,0.0738355252437457
23-2,23,2,percent,1,0,0,0.0,,,0,0.0774696851167175,0.0664352167951663,0.0810732800283285,-2.559274756221214,-2.711527990661757,-2.512401841600407,0.23606615481294055,0.2338700718315619,0.10565490436961353,0.1053037942825757,0.0833816844629685,0.0726745612480421
23-3,23,3,percent,1,1,1,1.0,,,0,0.0840927682463063,0.0713055894737499,0.088387747786573,-2.477501890534344,-2.640780561292361,-2.426021918649638,0.25859056788704743,0.2564759025958733,0.11183286964086127,0.11068274889172774,0.0901285378701132,0.079649421970273
23-4,23,4,percent,2,0,0,,,,0,0.0185638402565843,0.014389956121886,0.0205336524057716,-3.990183577223502,-4.241224851022641,-3.885690158064595,0.28177931045516186,0.2802096814127041,0.11785875371753289,0.1160368539917265,0.1001873626115163,0.0844969693271337
23-5,23,5,percent,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.3450880767675291,0.3471297014841014,0.13562030097436187,0.1358727212330698,0.1156842881229273,0.1072691461997538
23-6,23,6,percent,1,1,1,1.0,,,0,0.1128778486874887,0.0925778693838903,0.120206934148568,-2.183615778818578,-2.3797051837295684,-2.1185405702020783,0.34444852579877805,0.352332292474723,0.13583967847403666,0.1385260705860107,0.1170300354162865,0.1004861315287813
23-7,23,7,percent,1,1,1,1.0,,,0,0.1260131322209613,0.1001174455189711,0.1349872832245967,-2.074101854533955,-2.301411329554342,-2.002574703330827,0.3921158764305566,0.3894049874986296,0.1474575917960611,0.14638190158559033,0.1312419059823266,0.1152523728392249
23-8,23,8,percent,1,0,0,0.0,,,0,0.1447932192761873,0.113489558326203,0.1569293144872457,-1.9356080450800617,-2.1760444467683477,-1.851959801413545,0.4380379734130293,0.4480292931708675,0.15936755963785712,0.1615912222353475,0.1515890106107718,0.1311346436488646
23-9,23,9,percent,1,1,1,1.0,,,0,0.1687695916924728,0.130027974353071,0.1842426641196561,-1.782925816318805,-2.0400056740830728,-1.6915015637324946,0.5091096219407523,0.5171889062046526,0.17426405299578496,0.17549987633839909,0.1747959117959794,0.1504357696290483
23-10,23,10,percent,1,1,1,1.0,,,0,0.2011748753308522,0.1453759978567994,0.2229020609522454,-1.6088254963352369,-1.9284318043233544,-1.5010227928813074,0.5886830660842111,0.5832790724761763,0.19691148643700615,0.199428448739619,0.2075049375275426,0.1835843085864046
23-11,23,11,percent,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.6967920037626326,0.6936054167326635,0.22156608284539236,0.222182904141509,0.2546467105933391,0.2445561386080152
24-1,24,1,percent,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.2565089662414031,0.25558624413928355,0.11273592327911004,0.11183704777732514,0.0877191529475849,0.0791704691187913
24-2,24,2,percent,1,1,1,1.0,,,0,0.0843182932101221,0.0710163156455961,0.0885454340067346,-2.474726020674306,-2.6448456893262544,-2.424239480096648,0.2563008831698277,0.2507818195886181,0.11095528449401144,0.1101568267574505,0.0888911641918942,0.077613880714536
24-3,24,3,percent,1,1,1,1.0,,,0,0.0918931495504981,0.0770030515049709,0.0970090520732869,-2.3889753387797863,-2.563910228177807,-2.332950984636084,0.2831667895570417,0.2788630284007553,0.11805466832725144,0.1188679658404906,0.0970590135558111,0.086010667383879
24-4,24,4,percent,1,1,1,1.0,,,0,0.1010747840056973,0.082684301423873,0.1071045917888332,-2.2940673305115493,-2.492725690584418,-2.2339494287532355,0.3120476377202476,0.30712611744917373,0.12642788243984446,0.1257891965966782,0.1064526604264557,0.0944049297935599
24-5,24,5,percent,1,1,1,1.0,,,0,0.1121942068408117,0.0919272370805185,0.1191782704669192,-2.1896714424404045,-2.386757946895176,-2.1271348357550037,0.3474924272254218,0.3510111698950599,0.13541826322826517,0.1353105448604318,0.1195142674112461,0.0981297601004458
24-6,24,6,percent,1,0,0,0.0,,,0,0.1247423201833315,0.0984796311143648,0.1331997714022172,-2.084123735659874,-2.3179055568550417,-2.0159052370784987,0.38808394370975935,0.3900419106875542,0.14585935293512442,0.14632010712011415,0.132290468820878,0.1157010987996896
24-7,24,7,percent,2,0,0,,,,0,0.0483431422808674,0.0350095610840112,0.0562671201056986,-3.035984393981473,-3.352134116912319,-2.8776449269175086,0.4432474939755143,0.4487179344416804,0.15871849823317558,0.1592623835031041,0.1519878408630986,0.1316302901062109
24-8,24,8,percent,1,1,1,1.0,,,0,0.2057605033356834,0.1534629099994402,0.2293861613848911,-1.5857702766465624,-1.8742963759173925,-1.47234840137913,0.5968025695628795,0.6064690520486844,0.19682490854532975,0.198555311380814,0.2108768556991423,0.1806911676928085
24-9,24,9,percent,1,1,1,1.0,,,0,0.2512092610445299,0.1785355083574594,0.2848995162696133,-1.3880137794764529,-1.7229678184620392,-1.2556187363092357,0.7072092948942312,0.7196378489438189,0.22308625008811347,0.22610217138816774,0.2608212579286331,0.2260593241825731
24-10,24,10,percent,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.8302319993306307,0.8229483819935652,0.2566687276872475,0.2555974956994461,0.3337323805443701,0.3329488162555564
25-1,25,1,percent,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.23773143355405912,0.2349061520510764,0.10502328000069708,0.1040632353243668,0.0857048897795517,0.0721789497951061
25-2,25,2,percent,2,0,0,,,,0,0.0129960359608322,0.0103121038203638,0.0141472289090085,-4.345949712982127,-4.574436977053785,-4.258236511035873,0.23758282899701705,0.2269275988943864,0.10521557557268316,0.1041258311080424,0.0841601340707875,0.0720656701782907
25-3,25,3,percent,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.2837166929970165,0.2826205754058208,0.11817455490516719,0.1192382432191971,0.0963812800513743,0.0854952417839127
25-4,25,4,percent,1,0,0,0.0,,,0,0.0914303395320524,0.0762818903481293,0.0963873542259092,-2.394012545589824,-2.573319750450345,-2.3393802662143584,0.2819588605504977,0.2837051841027889,0.11692195390078512,0.1175135304830359,0.0975914177879912,0.0841419365458641
25-5,25,5,percent,1,0,0,0.0,,,0,0.1009180923928028,0.0851497839460594,0.1067380059457307,-2.295229470687255,-2.4633434457870744,-2.237377989707178,0.309649777008553,0.3069172884863645,0.126395840372918,0.12568528354158837,0.1088148193576419,0.0911345092411483
25-6,25,6,percent,1,1,1,1.0,,,0,0.1132101805311448,0.0925671762145962,0.1206701831682952,-2.180864261010933,-2.3798206732130622,-2.1146942139776437,0.3431135093874372,0.3482639816548935,0.13432271783642383,0.1313749552225305,0.1194550624032426,0.102230769689239
25-7,25,7,percent,2,0,0,,,,0,0.0363091533583345,0.0271625238760886,0.0415643467251493,-3.3211397531270257,-3.6059170558676854,-3.1805125293087246,0.3863153215782579,0.38354260786530625,0.1445046472724518,0.14377751627382154,0.1338940614243142,0.1157759916062843
25-8,25,8,percent,1,1,1,1.0,,,0,0.1687020228674061,0.1307393560169053,0.1839349139980804,-1.7832258517676685,-2.0345495916459058,-1.6931733123410189,0.5094240196705052,0.5207320949391275,0.17561596261555532,0.17888352640665126,0.172993853033633,0.1475871532702634
25-9,25,9,percent,1,0,0,0.0,,,0,0.2008944416868195,0.1470421017943002,0.2232374068067486,-1.6101241425443216,-1.9170363377273685,-1.499519469580122,0.5960225149110703,0.6032423364488828,0.19706861988219476,0.1981799207568733,0.2096062083649879,0.1841357618477406
25-10,25,10,percent,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.7044295970874328,0.7110927061643646,0.2246044171257445,0.22591011360107185,0.2556480879631074,0.2462422489755368
26-1,26,1,percent,2,1,1,,,,0,0.0227635796765228,0.0176994693958333,0.0253298762877517,-3.786377900768655,-4.034220675149396,-3.6757706990013546,0.308980618269067,0.31103591416224086,0.12646444104455357,0.1267923850225519,0.1089434549424546,0.0891085402104982
26-2,26,2,percent,2,1,1,,,,0,0.0363079058558509,0.0269742640121833,0.0412956015295496,-3.320981748092064,-3.6128721694615535,-3.1869992853210207,0.3886108846542357,0.4062737861120943,0.14766128178053914,0.1504220197320083,0.1316863658565216,0.1143498678575303
26-3,26,3,percent,3,1,1,,,,0,0.0526691326953733,0.0368250343391731,0.0689443416769094,-2.956228232987134,-3.3015774213805926,-2.6744557435436893,0.5089411656828604,0.5040451935540281,0.17743501755111712,0.17663266816227058,0.1802210397332725,0.15329329461407
26-4,26,4,percent,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.8393676968691824,0.8350641521530839,0.25938636628361594,0.2585896269370149,0.3355023930984413,0.3318555112328162
27-1,27,1,percent,1,0,0,0.0,,,0,0.0774447803585985,0.0664842977401583,0.0809492179450426,-2.5595434453197328,-2.7107895356408784,-2.5139332598683475,0.23766056179713366,0.2331824002416924,0.10507312669776497,0.1058285348445276,0.082162336456596,0.0726311365165658
27-2,27,2,percent,1,1,1,1.0,,,0,0.0842737882384956,0.070685637561699,0.0884601485413123,-2.4753018129455033,-2.6495128730167012,-2.4252031274181007,0.2573240992557494,0.2548667858267333,0.11240924514063794,0.11153205033113775,0.0908133615705711,0.0778630047755464
27-3,27,3,percent,1,0,0,0.0,,,0,0.0917797736237068,0.0774503854003038,0.096721337191799,-2.3899716970845906,-2.5581177573208222,-2.335921247381871,0.28120401845819293,0.2835370215069749,0.11783693289791365,0.1190544644920652,0.0994011022656767,0.0831763241064387
27-4,27,4,percent,1,0,0,0.0,,,0,0.0996308198925632,0.0818008163598853,0.1052823116077316,-2.3083303062524885,-2.503468058837771,-2.2511098553235698,0.31266129898727296,0.31021823070517235,0.1247989601930668,0.12440101647419954,0.1069165175992836,0.0939665296822739
27-5,27,5,percent,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.3447229302467022,0.3478494701244805,0.13645011875779797,0.1356864721496458,0.1161644886625129,0.1052377930874452
27-6,27,6,percent,1,0,0,0.0,,,0,0.1119345244702311,0.0908768658410213,0.1191532217641479,-2.1921939330626414,-2.3982498126845493,-2.1273450362610498,0.34506485656696134,0.34263998900429,0.13511985843446597,0.1347097197945473,0.1199139385778097,0.1030755418671613
27-7,27,7,percent,2,0,0,,,,0,0.0362698572845716,0.0273246754424678,0.041269268620331,-3.321868798670494,-3.5999651909596944,-3.187637157247207,0.38737084178122894,0.4023720568264315,0.14617625203689089,0.1502883282611463,0.1309652420150206,0.1122953820951308
27-8,27,8,percent,2,0,0,,,,0,0.0679637172714871,0.0478810203543482,0.0807410127877877,-2.6968373836321025,-3.03903608807308,-2.516508620204935,0.515681669959252,0.5331451648822554,0.17617282331160977,0.18077637782750922,0.1782812665041075,0.1504770225553081
27-9,27,9,percent,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.6997329138311368,0.704706448155549,0.22395564444769867,0.22621613325755607,0.2566402644038879,0.2428662281586024
28-1,28,1,rank,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.2596813314926971,0.2592974823305606,0.10943096864610934,0.1099238787314205,0.111320639658566,0.0641610688882218
28-2,28,2,rank,2,0,0,,,,0,0.1577241325837298,0.0263165024515116,0.4670475951187669,-2.09411851321919,-3.637559308979641,-0.7613241283533236,0.25220066009036884,0.24935280681399258,0.10365925869467174,0.10658410825022475,0.1219707471955136,0.0470646602935742
28-3,28,3,rank,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.30614531771639386,0.3064590931677452,0.12477399829367904,0.12594112667427138,0.1239628422027286,0.0775483741237558
28-4,28,4,rank,1,1,1,1.0,1.0,1.0,1,0.3031247573651048,0.0883469025280405,0.4451866854175107,-1.2570212688538245,-2.426484151061963,-0.809261568567375,0.3106033361800504,0.3081595761707743,0.12329359914025569,0.1233148308674376,0.1329182628251833,0.0804479449088412
28-5,28,5,rank,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.3425162542157712,0.3642031495106006,0.13241715242635024,0.1366769452073908,0.1384725756993123,0.0845783766739007
28-6,28,6,rank,1,0,0,0.0,0.0,0.0,1,0.0232197666562483,0.0037748038580508,0.0605384132814521,-3.9761788229440738,-5.579406868182671,-2.8044771852384405,0.33953845303912017,0.3719209354390899,0.1303390012586195,0.1411494709759117,0.1513230670307288,0.0590775087433537
28-7,28,7,rank,1,0,0,0.0,0.0,0.0,1,0.2076523350639711,0.068003514212531,0.3262216044161109,-1.6328275949384312,-2.6881960087974326,-1.1201783604673,0.38133752449139935,0.38751913842601693,0.14193723959130958,0.14705787367293477,0.1662673516523729,0.0760486818376705
28-8,28,8,rank,1,0,0,0.0,0.0,0.0,1,0.2108360287614889,0.0653397522685442,0.3228709521695834,-1.6157496996763323,-2.728155014792567,-1.1305025692015398,0.42975909388361716,0.4407470133515517,0.15422441911604176,0.1583237920758317,0.1826977068072926,0.0896112586635199
28-9,28,9,rank,1,1,1,1.0,1.0,1.0,1,0.309730802257218,0.1245031382909294,0.4445849638901579,-1.224334598383383,-2.083424385081219,-0.8106140980057586,0.49981284730860565,0.500757231155915,0.17433847402351477,0.17542326020615015,0.1822638591316465,0.1452806180092123
28-10,28,10,rank,1,1,1,1.0,1.0,1.0,1,0.3363457038769161,0.1643983702938012,0.4535326532860281,-1.1238146929035089,-1.8054627120173037,-0.7906880092312234,0.5808188784738003,0.5909783108557382,0.19222522383561597,0.1946056073405605,0.2239354414286571,0.159336742870511
28-11,28,11,rank,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.7042163257405442,0.7008468765524676,0.22397045371564575,0.22275341701765605,0.2608885576387467,0.238900168401612
29-1,29,1,rank,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.20342672511497348,0.1763750260950787,0.0927031038130831,0.0823793661433495,0.1262660583604428,0.0538091044908994
29-2,29,2,rank,1,1,1,1.0,1.0,1.0,1,0.3020008173150905,0.1138976560299684,0.435126118276977,-1.2468285216975503,-2.1724549978960925,-0.8321193882708783,0.20313044174753297,0.1830154841197756,0.0920410471681559,0.085028937234244,0.1260329899638958,0.0405173343426046
29-3,29,3,rank,1,1,1,1.0,1.0,1.0,1,0.3178315515851813,0.1176650968121319,0.4532049499889911,-1.197132269083713,-2.139912857841357,-0.7914108277079361,0.21938038629143516,0.18850543191586538,0.09652642933116093,0.08840751304700209,0.1363679632472746,0.0447548232649858
29-4,29,4,rank,1,1,1,1.0,1.0,0.0,1,0.2378321993688722,0.0832601292885926,0.3668993767912931,-1.4921506374865985,-2.4857854852350627,-1.0026676471144906,0.23609496837153074,0.2083008238018503,0.10116844887723277,0.0934924216059115,0.1471411421024588,0.0447220903844556
29-5,29,5,rank,1,1,1,1.0,1.0,1.0,1,0.3010350677689246,0.1224310393627728,0.4294256757657837,-1.247605911875029,-2.1002079067329325,-0.8453066021288547,0.2566631468549104,0.24199925201248385,0.10712298978169094,0.1033842933887015,0.1508604645443166,0.0524882903811296
29-6,29,6,rank,1,0,0,0.0,1.0,0.0,1,0.2742326383971683,0.0983272669892195,0.401537452522019,-1.343798974972925,-2.319453956909018,-0.9124544734172738,0.28200336699471573,0.2520725744519825,0.11551427417250594,0.1107893700322829,0.160253849561008,0.0544098605573455
29-7,29,7,rank,2,0,0,,,,0,0.2326103326242979,0.0483208046615571,0.5234353213622163,-1.601034992481123,-3.029893329905533,-0.6473418082929325,0.30523425059882403,0.28201076621233667,0.1209701047651727,0.1184229849289283,0.1702872690887997,0.0590892021600376
29-8,29,8,rank,1,0,0,0.0,1.0,0.0,1,0.2099139696414608,0.0628322707674301,0.3188420864367339,-1.620085179548324,-2.76729114069593,-1.1430593258059365,0.3785696782633166,0.3686610568266073,0.14138829011897538,0.13897465969513084,0.2078085607076021,0.0771927529059517
29-9,29,9,rank,1,0,0,0.0,1.0,0.0,1,0.2884997392366252,0.1132827080204464,0.4064868456853672,-1.282710521505,-2.1778687666558043,-0.9002037131041908,0.4354281510449588,0.4173930602145482,0.1555307676340445,0.1539262247887245,0.2305815548890076,0.088998262568948
29-10,29,10,rank,2,0,0,,,,0,0.175450923403612,0.0296853123263784,0.4073934201527862,-1.9421266310895249,-3.5171029205026514,-0.8979759532173723,0.46895106407623605,0.46168177318327164,0.16485986020708057,0.1656309426533382,0.2965876081715958,0.1020546658244421
29-11,29,11,rank,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.6902880842378218,0.6673980523662248,0.22174057284766854,0.21747435757059225,0.3248214782647212,0.2054994547835496
30-1,30,1,rank,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.20010464271995795,0.1730069483536167,0.09058133739633388,0.0824319649962694,0.1309644449833512,0.0510887896099545
30-2,30,2,rank,1,1,1,1.0,1.0,1.0,1,0.3156114657987409,0.1185579875484781,0.4458367930762446,-1.203648243029053,-2.132353096724527,-0.8078023299145967,0.20001953393123897,0.1727952291447705,0.09018248599073868,0.0837395088663185,0.1305692961019128,0.0411004601257559
30-3,30,3,rank,1,0,0,0.0,0.0,0.0,1,0.0405578497224107,0.0087504692712641,0.0877552049080792,-3.351563294031572,-4.738648761961213,-2.4332041583250876,0.21289772227134757,0.18602986978755004,0.09262702600074643,0.088242899867014,0.1467433196370081,0.0354128694291223
30-4,30,4,rank,2,1,1,,,,0,0.3710341971601485,0.0946045514507899,0.7075092186604599,-1.1023138868068056,-2.358049695638457,-0.3460046537295211,0.23010636970311643,0.1983478633796441,0.09791738139970045,0.0920519781664354,0.1543132047654244,0.0476078378279044
30-5,30,5,rank,1,0,0,0.0,0.0,0.0,1,0.0406613220023974,0.008548918521214,0.0884608953310889,-3.3528955615966085,-4.761950493642836,-2.4251947241455283,0.2711445932710001,0.2321956542919381,0.11017143495063425,0.1004808042207313,0.1676527886292253,0.0452844598904842
30-6,30,6,rank,1,1,1,1.0,1.0,1.0,1,0.3129931570048702,0.1101971566154863,0.4443084750124366,-1.212674640638873,-2.205484189016333,-0.8112361949112779,0.301240802629438,0.2636353152703603,0.12057606097898295,0.1115842131682742,0.1747115688274735,0.065190406966673
30-7,30,7,rank,1,1,1,1.0,1.0,1.0,1,0.3126158416234276,0.1112237565200631,0.4501017644074624,-1.216128967361452,-2.1962112825212734,-0.7982815795654424,0.33476960226221103,0.2887715345134301,0.130085839563299,0.116653304087055,0.1841029457527768,0.0768164283728361
30-8,30,8,rank,2,1,1,,,,0,0.2627599814454247,0.0606438450604306,0.5579394208870013,-1.4721467457551296,-2.802737140244283,-0.5835050091524866,0.3646829965835222,0.336678105019376,0.13472161557100504,0.1308390053973908,0.208953673556691,0.0706952055789951
30-9,30,9,rank,2,0,0,,,,0,0.1452989268618685,0.0284336196442923,0.3218690298142637,-2.1005303237836945,-3.560183063281558,-1.133610563007616,0.45346905134835874,0.4366685888326399,0.1574918318484324,0.16028852804183163,0.2998535656326096,0.0932211697315736
30-10,30,10,rank,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.6712631750457871,0.6626652675172948,0.21494224623659186,0.21103890496095065,0.3226745235584338,0.1948868388277027
31-1,31,1,rank,1,1,1,1.0,1.0,0.0,1,0.2754664510418663,0.0968762679320204,0.4140060433783918,-1.3457000245040338,-2.3343207288187395,-0.8818747080278755,0.18841598126701797,0.172645793707993,0.08683786974945559,0.080365651128146,0.1087097076528659,0.0377708966499445
31-2,31,2,rank,1,0,0,0.0,1.0,0.0,1,0.2672524615174593,0.1079877939763907,0.4011169994998187,-1.365365123807616,-2.2257373916774545,-0.9135021290219566,0.20268535329999302,0.1949447539500005,0.0910589292839253,0.0892522049237,0.1040567623983891,0.0381590543946299
31-3,31,3,rank,1,1,1,1.0,1.0,0.0,1,0.2722587287287024,0.0983551372967251,0.4098507288809666,-1.3568322872013026,-2.3191705007044487,-0.8919622622888455,0.2129971565067071,0.2158627256439481,0.09542428307109423,0.09680896753086785,0.1189426235121132,0.0438977854524106
31-4,31,4,rank,1,1,1,1.0,1.0,1.0,1,0.3122098181524889,0.1086533775845245,0.4452910951422523,-1.2181052368433785,-2.2195925216887824,-0.8090270715043261,0.23337082108247503,0.2488451340504316,0.10157872813630336,0.108713613173589,0.113747684496175,0.049900168737732
31-5,31,5,rank,2,0,0,,,,0,0.0043514548251412,0.0003194993215489,0.0142354039102573,-5.820898727284667,-8.048759804101358,-4.252023189487674,0.24726858305598376,0.2565957003743635,0.10237776182698811,0.10952699219647086,0.154218433357543,0.0420651672057655
31-6,31,6,rank,1,0,0,0.0,1.0,0.0,1,0.2847293203404801,0.0990106925561779,0.4179126092712665,-1.3089414475806531,-2.3125274330480714,-0.8724829372036297,0.3030278131656131,0.3083841679737473,0.12187879754703539,0.1260776685343036,0.1523248151464179,0.062898005679246
31-7,31,7,rank,1,0,0,0.0,1.0,0.0,1,0.2748616467058392,0.1168491391094785,0.4005630775447248,-1.334059363361125,-2.1468717416429195,-0.9148840360033516,0.33801308802141605,0.3464377908747191,0.13149039545569355,0.1344872014011038,0.1640108542178198,0.0671296610443251
31-8,31,8,rank,2,1,1,,,,0,0.3256927543621608,0.0835586500273272,0.6300172734710925,-1.2391790367981133,-2.482206498154041,-0.4620081419895442,0.3810339645237037,0.40218414023385035,0.1442022852914922,0.1512646580547724,0.1395332503489274,0.0786455618414376
31-9,31,9,rank,2,1,1,,,,0,0.3561592974123639,0.1169850994367369,0.6439341945905522,-1.1243775502013964,-2.1457087183144505,-0.4401587411234736,0.49504160506063916,0.5257016563246828,0.17236511908117233,0.17941877263106235,0.1909946813258423,0.1405357636991576
31-10,31,10,rank,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.7165851695844885,0.7166221251943252,0.2253738803340295,0.22519762517352926,0.2582377510505054,0.2397773716258983
32-1,32,1,rank,1,1,1,1.0,1.0,1.0,1,0.2731432005435971,0.1042983948266965,0.4153443681338413,-1.3507944336615263,-2.260499340583487,-0.8786473057460409,0.21608677728777373,0.2062662759313338,0.0950323310459323,0.0895048110379939,0.1144613558426542,0.042034101430252
32-2,32,2,rank,1,0,0,0.0,0.0,0.0,1,0.0902973570218319,0.0262680507052928,0.16231911013308,-2.495233047811131,-3.6394018860466377,-1.818191066805999,0.23502058499203937,0.232842730049351,0.10003972042256773,0.1013578389741396,0.1170132237338536,0.0402477946325928
32-3,32,3,rank,1,1,1,1.0,1.0,1.0,1,0.3129811432822472,0.1093348660491781,0.446503868090765,-1.2159815073883264,-2.213340102174759,-0.8063072161457543,0.2540151666539417,0.2432324398164576,0.10776603274176055,0.1068582275186552,0.1256380692169237,0.0555504113823172
32-4,32,4,rank,1,0,0,0.0,0.0,0.0,1,0.0915754921584709,0.0222393937345045,0.1645937906528743,-2.4934085115946183,-3.8058902710047264,-1.8042747341035137,0.2782331968679576,0.2679198302071708,0.1129763739302068,0.1131838192957335,0.1455791799143552,0.0499417075911677
32-5,32,5,rank,1,0,0,0.0,1.0,0.0,1,0.2225545527285579,0.0795004277478331,0.3539620905470019,-1.5634916904243448,-2.5319928892467964,-1.038565460507351,0.3042323698631083,0.29451549462597043,0.12016281925126407,0.1198002965595166,0.1509239648724842,0.0570922212231753
32-6,32,6,rank,1,0,0,0.0,0.0,0.0,1,0.142144909655857,0.0396243332214546,0.2346702576491637,-2.032182257609263,-3.228311948504809,-1.4495739091285085,0.33815461328668367,0.3170324041665791,0.1287073552655266,0.1244674984182501,0.1636198128889305,0.0663324606066155
32-7,32,7,rank,1,0,0,0.0,0.0,0.0,1,0.059881112375862,0.0159390872573516,0.1163246811752865,-2.928707874939597,-4.138980920167379,-2.151370023655539,0.3735464774231647,0.36426853574338164,0.13916704768886162,0.13852215883763674,0.176339394136315,0.0651902598869892
32-8,32,8,rank,1,0,0,0.0,0.0,0.0,1,0.2040764424831679,0.0584395977300363,0.317767207552909,-1.6548029166550209,-2.8397615783388237,-1.146436230916786,0.4285275640243464,0.4121255054062691,0.15423689095615534,0.1525372944028331,0.1947714088742013,0.0960812279914795
32-9,32,9,rank,1,1,1,1.0,1.0,1.0,1,0.3062698205544161,0.1219617516276994,0.4483248927283818,-1.2393448722836935,-2.1040477984153108,-0.8022371192873813,0.49522845592407605,0.468400303506609,0.17303054616690428,0.16588862382164465,0.2219640787262596,0.1426417869357784
32-10,32,10,rank,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.5911140561163739,0.5443715894617799,0.19669362239018132,0.1889292005360775,0.2633005753866256,0.1803035395642687
32-11,32,11,rank,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.5877073577210632,0.5569106952024572,0.19451289118957737,0.1883263878092719,0.2631501590608507,0.1779043423646587
33-1,33,1,rank,0,1,1,,,,0,1.0,1.0,1.0,0.0,0.0,0.0,0.23311280819494362,0.2264774894778966,0.10290005029173886,0.1001456565898167,0.0969856885640218,0.0607168738447484
33-2,33,2,rank,2,0,0,,,,0,0.0417900066998301,0.0056318740028195,0.1518521326036251,-3.4915964559616883,-5.179313115762062,-1.8848482867205063,0.23408060796853575,0.2593736319542717,0.09869856407956368,0.112262577951567,0.0985646049910684,0.0403876182140483
33-3,33,3,rank,2,1,1,,,,0,0.3371612832842254,0.0640268618120806,0.6483861995044927,-1.2150682439534517,-2.748452570942209,-0.4332690180071942,0.27676804418473533,0.2794854266931523,0.11348534359769301,0.1180620087786152,0.1169466098282485,0.0660564373550999
33-4,33,4,rank,1,0,0,0.0,1.0,0.0,1,0.151232251656433,0.0461922970500621,0.2307335781682429,-1.9534398625711071,-3.074942299206281,-1.4664915768901674,0.3415180392077654,0.3394394418074471,0.132135714282173,0.1356623267462676,0.1352416607507061,0.0639610015915834
